Text,Name,Created At,Tweet Type
Fact checking this.  Every voter in California is being mailed a ballot yet @Twitter says @POTUS @realDonaldTrump tweets need a label because they  “could confuse voters about what they need to do to receive a ballot”.  How is expressing concern about potential fraud “confusing” https://t.co/hBEFZa7HRa,Sean Spicer,Thu May 28 10:36:57 +0000 2020,Tweet
"RT @RubinReport : Good morning.

********

THIS TWEET HAS BEEN FACT CHECKED BY TWITTER AND IT TURNS OUT THAT IT IS NOT ACTUALLY A GOOD MORNING. THIS ACCOUNT WILL BE SUSPENDED AND THE AUTHOR OF THE TWEET WILL HAVE HIS HOUSE STRUCK BY A DRONE IN 10 SECONDS. THANK YOU AND HAVE A NICE DAY.

********",Sean Spicer,Thu May 28 10:24:34 +0000 2020,Retweet
RT @AshLeeStrong : It was always an honor to be in his presence in the U.S. Capitol. RIP hero. https://t.co/iLKBt46x55,Sean Spicer,Thu May 28 10:16:05 +0000 2020,Retweet
"In every presidential cycle since the 1980s, the Commission on Presidential Debates has hosted a series of @debates for @POTUS and @VP - the moderators have a been from the media and are supposed to be neutral.  Is their anyone in the MSM that hasn’t  shown their bias?",Sean Spicer,Thu May 28 02:49:32 +0000 2020,Tweet
"former @cnn digital producer @SteveKrak Krakauer said  CNN has become a ""competitor on the left to MSNBC""",Sean Spicer,Thu May 28 02:37:14 +0000 2020,Tweet
"RT @seanspicer : When fact-checking becomes infiltrated with bias and opinion, it is not fact checking. 

@derekahunter joined us to discuss @Twitter ""fact checking"" the President. 

WATCH: https://t.co/wkGlPAcxuJ https://t.co/b4t7M9FWJ5",Sean Spicer,Thu May 28 02:07:07 +0000 2020,Retweet
"Texas Attorney General @kenpaxonTX -- @potus @realDonaldTrump is right and @Twitter ‘fact check’ is wrong – mail-in ballot fraud is a real problem
#voterfraud
https://t.co/OITHYeZIU3",Sean Spicer,Thu May 28 02:03:30 +0000 2020,Tweet
"RT @seanspicer : RIP Sam Johnson. A kind, dedicated and devoted public servant and patriot https://t.co/3ytH3FTOt2",Sean Spicer,Thu May 28 01:54:03 +0000 2020,Retweet
"RT @JennaEllisEsq : .@TomFitton and I joined @seanspicer &amp; Co on @newsmax tonight to discuss #ElectionIntegrity.

This is a very simple issue that is legally clear and should be nonpartisan. ⬇️ 

https://t.co/R3V5nQl6iQ",Sean Spicer,Thu May 28 01:02:27 +0000 2020,Retweet
"RIP Sam Johnson. A kind, dedicated and devoted public servant and patriot https://t.co/3ytH3FTOt2",Sean Spicer,Thu May 28 01:00:10 +0000 2020,Tweet
"RT @BobbyHonold : Not that he’d have wanted it, but Sam Johnson deserves the greatest memorial/funeral America can provide. Every American needs to learn the story of his ultimate bravery, sacrifice, service, and patriotism. That story will never die. RIP Col. Sam Johnson. 🇺🇸",Sean Spicer,Thu May 28 00:58:31 +0000 2020,Retweet
"RT @georgepbush : Congressman Sam Johnson was a legend. I had the pleasure of meeting him in 2015 when he visited the Texas Capitol. He dedicated his life to serving our country, from a POW camp in Vietnam to the halls of Congress. He’ll be greatly missed. https://t.co/bdHzLwzJAr",Sean Spicer,Thu May 28 00:58:19 +0000 2020,Retweet
"RT @SpeakerRyan : Few devoted more to the U.S. than Sam Johnson. Sam was more than a mentor; he was a personal hero. Sam embodied the American ideal: courageous, hardworking, patriotic, loving, funny, kind. He had a special kind of grace. I will forever cherish my time w/him. Rest easy, my friend. https://t.co/5Y2MDholip",Sean Spicer,Thu May 28 00:58:06 +0000 2020,Retweet
"When fact-checking becomes infiltrated with bias and opinion, it is not fact checking. 

@derekahunter joined us to discuss @Twitter ""fact checking"" the President. 

WATCH: https://t.co/wkGlPAcxuJ https://t.co/b4t7M9FWJ5",Sean Spicer,Thu May 28 00:52:42 +0000 2020,Tweet
@HvonSpakovsky from @Heritage joined us to discuss the importance of protecting the value of our vote and preventing fraud -- WATCH: https://t.co/F2ZWKjlomG https://t.co/rUK8dEIzJu,Sean Spicer,Thu May 28 00:43:16 +0000 2020,Tweet
".@TomFitton (@JudicialWatch ) explains WHY vote by mail is problematic and what Governor Newsom of California is doing -- 

WATCH: https://t.co/qAMoXak5xo https://t.co/joCDLFaByj",Sean Spicer,Thu May 28 00:33:51 +0000 2020,Tweet
Correct. Never how https://t.co/yo1ft1nhip,Sean Spicer,Wed May 27 23:23:43 +0000 2020,Tweet
"RT @newsmax : Legal action against Gavin Newsom? ""The Governor is on his own, in violation of the constitution, going to send 20M ballots to people that haven't asked for them,"" @TomFitton tells @seanspicer.

""If you want chaos on Election Day... you'll buy into what the Governor proposes."" https://t.co/Q0QzY9aeRY",Sean Spicer,Wed May 27 23:11:06 +0000 2020,Retweet
"Twitter ""fact checked"" one of @POTUS @realDonaldTrump's tweets- if @Twitter is going to censor, should the @FTC step in? 

@FCC Commissioner @BrendanCarrFCC says the FTC should hold Twitter accountable  -- WATCH: https://t.co/wkGlPAcxuJ https://t.co/i2hRar6SPj",Sean Spicer,Wed May 27 22:52:55 +0000 2020,Tweet
RT @LtGovDanForest : Statement on North Carolina Hosting the Republican National Convention #ncpol #ncga  @GOPconvention @realDonaldTrump @VP @Mike_Pence https://t.co/L1T3pvL5Ss,Sean Spicer,Wed May 27 21:50:21 +0000 2020,Retweet
"RT @seanspicer : Will the @GOP move their convention in Charlotte if the Governor can't guarantee it can happen in person? 

@RepRichHudson weighs in and shares his optimism

WATCH: https://t.co/uk0fmVlUIS https://t.co/dNsu1zNK9A",Sean Spicer,Wed May 27 21:14:28 +0000 2020,Retweet
"Tonight on #Spicer&amp;Co - @TomFitton and @JennaEllisEsq join us to discuss voting by mail, @derekahunter and @BrendanCarrFCC weigh in on @Twitter ""fact checking"", @HvonSpakovsky of @Heritage, @gregkellyusa and more. Tune in 6p- find your channel: https://t.co/LXInHjUyT9",Sean Spicer,Wed May 27 19:47:19 +0000 2020,Tweet
"RT @newsmax : PROGRAM ALERT 🚨:

• @Jim_Jordan joins The Chris Salcedo Show at 5:15PM ET
• @seanspicer welcomes @TomFitton at 6:20
• Gov. @AsaHutchinson &amp; Senator @SenMcSallyAZ talk reopening and beyond with @gregkellyusa at 7:00.

ONLY ON Newsmax TV. WATCH LIVE: https://t.co/VlT7z8drtO https://t.co/gaw3RtFqFm",Sean Spicer,Wed May 27 18:13:09 +0000 2020,Retweet
RT @RealJamesWoods : Worthless @RepJerryNadler actually spoke the truth once in his wretched life. Even a blind squirrel can find an acorn once in a while. #VoterID #MailInVoterFraud https://t.co/5O6T0sb4Cr,Sean Spicer,Wed May 27 18:12:46 +0000 2020,Retweet
".@twitter did you see this? Thomas Cooper, postal worker, faces mail-in voting fraud charges - Washington Times CC ⁦@POTUS⁩ ⁦@realDonaldTrump⁩  https://t.co/dVOrpYUwqe",Sean Spicer,Wed May 27 17:43:42 +0000 2020,Tweet
RT @VA_GOP : When did we say that? And why does @GovernorVA get a pass on not wearing a mask? https://t.co/VqKfBb3Yd8,Sean Spicer,Wed May 27 17:38:26 +0000 2020,Retweet
"RT @Alyssafarah : Guys, no one is opposed to absentee voting - our great military often does it. @realDonaldTrump raised concerns about across the board mail-in voting w/out reason because of its potential for fraud. https://t.co/6OAlvgtx5W",Sean Spicer,Wed May 27 17:37:10 +0000 2020,Retweet
There is a big difference between a voter requesting an absentee ballot and vote by mail where every person is mailed a ballot automatically Cc @TB_Times @kayleighmcenany https://t.co/az6itLGbuf,Sean Spicer,Wed May 27 17:05:35 +0000 2020,Tweet
"Check out this episode of The @LarryOConnor Show - we discussed the liberal agenda on healthcare, and why they're wrong. https://t.co/QBKRvt70f1",Sean Spicer,Wed May 27 17:03:04 +0000 2020,Tweet
"RT @JasonMillerinDC : 🚨The @IHME_UW has released new mortality predictions showing a 11K DECREASE nationally.🚨

This is great news, and It shows (most) states are reopening rapidly, safely and smartly.

But these projections have been all over the map...

#WarRoomPandemic",Sean Spicer,Wed May 27 14:21:28 +0000 2020,Retweet
"From the former president of @CBSNews The ‘Liberal Leaning’ Media Has Passed Its Tipping Point
Much of journalism has become the clarion voice of the “resistance,” dedicated to ousting the president
https://t.co/jOneT01RUx",Sean Spicer,Wed May 27 02:49:18 +0000 2020,Tweet
"This is total knee slapper -- Michigan Gov Whitmer's husband tried to jump the que to get his boat in the water - when told it would be a while he asked if it would help if he was the Governor's husband -- apparently it was a joke ..thats so funny 
https://t.co/gEnxCiYASL",Sean Spicer,Wed May 27 02:34:00 +0000 2020,Tweet
"RT @seanspicer : On the eve of Memorial Day the NYT put out an op-ed accusing the military of ""celebrating white supremacy"" - @brianstelter @reliablesource had @nytimes media columnist on his show the next day, &amp; didn't address it with him 

Our discussion on #SpicerandCo: https://t.co/eSSl7zXlAJ https://t.co/ot3CnS0TAp",Sean Spicer,Wed May 27 02:08:15 +0000 2020,Retweet
"This is @Twitter interfering in the election against @realDonaldTrump &amp; @GOP - the 2005 headed by President Carter made this claim -- Twitter puts warning label on a Trump tweet on mail-in ballots, despite experts backing up Trump's concerns

https://t.co/a7O4r50n2x",Sean Spicer,Wed May 27 01:52:45 +0000 2020,Tweet
".@Gop national committeewoman Harmeet Dhillon  (@pnjaban) has been a conservative force in a California - Conservatives turn to San Francisco lawyer to fight coronavirus orders 

https://t.co/A7eXfnPt6V",Sean Spicer,Wed May 27 00:48:43 +0000 2020,Tweet
"On the eve of Memorial Day the NYT put out an op-ed accusing the military of ""celebrating white supremacy"" - @brianstelter @reliablesource had @nytimes media columnist on his show the next day, &amp; didn't address it with him 

Our discussion on #SpicerandCo: https://t.co/eSSl7zXlAJ https://t.co/ot3CnS0TAp",Sean Spicer,Wed May 27 00:09:57 +0000 2020,Tweet
"Will the @GOP move their convention in Charlotte if the Governor can't guarantee it can happen in person? 

@RepRichHudson weighs in and shares his optimism

WATCH: https://t.co/uk0fmVlUIS https://t.co/dNsu1zNK9A",Sean Spicer,Tue May 26 22:58:32 +0000 2020,Tweet
"Voters need to realize that come November, they have a binary choice between @POTUS @realDonaldTrump
and @JoeBiden on healthcare - 
Either keep your doctor and your plan or go back to Obama-era mandates. 

via:
https://t.co/T441zqX6mi",Sean Spicer,Tue May 26 22:44:22 +0000 2020,Tweet
"RT @newsmax : COMING UP on Newsmax TV:

Senator @MarshaBlackburn comments on the Michael Flynn case, the struggles lawmakers are facing with big tech giants, and MORE with @seanspicer.

6:20 PM ET. WATCH LIVE: https://t.co/VlT7z8drtO https://t.co/w4dFpqvoXH",Sean Spicer,Tue May 26 22:11:56 +0000 2020,Retweet
"RT @MaryWalterRadio : I join Sean Spicer tonight between 6:30 &amp; 7:00pm eastern. The show re-airs at 9pm.
I will also be on tomorrow starting at 11am for 5 five minute political panels.
All the ways to view are listed here:  https://t.co/328ROFVwPN
@seanspicer @LyndsayMKeith @newsmax",Sean Spicer,Tue May 26 20:13:03 +0000 2020,Retweet
"RT @newsmax : PROGRAM ALERT 🚨:

Senator @MarshaBlackburn joins @seanspicer at 6:20PM ET, followed by @RepDougCollins and House Republican Candidate @realannapaulina with @gregkellyusa from 7:00-8:00!

ONLY on Newsmax TV. WATCH LIVE: https://t.co/VlT7z8drtO https://t.co/QcSjfi0yoj",Sean Spicer,Tue May 26 18:56:45 +0000 2020,Retweet
Should the Republican Party pull their convention out of North Carolina if the Governor won't guarantee they can meet in person?,Sean Spicer,Tue May 26 17:33:05 +0000 2020,Tweet
This never happens in Law &amp; Order - a judge getting a lawyer? https://t.co/BWUHCtVUWQ,Sean Spicer,Tue May 26 15:54:24 +0000 2020,Tweet
"From fmrpresident of ⁦@CBSNews⁩ The media likes what it is doing. Admires it. Celebrates it. There is no personal, professional or financial reason to change. If anything, the gap will expand. Ultimately, the media finds the “deplorables” deplorable. https://t.co/wrjJWxMlhK",Sean Spicer,Tue May 26 10:30:33 +0000 2020,Tweet
RT @LarryOConnor : @bndy95 Um.... I just had @seanspicer on today and we discussed his @newsmax show!  I love Newsmax!,Sean Spicer,Tue May 26 10:24:40 +0000 2020,Retweet
"Mike Thornton is a Medal of Honor recipient, he joined us to reflect on the upcoming Medal of Honor Museum and the honor it brings. https://t.co/1G158OJolR https://t.co/H3WhzkuX2F",Sean Spicer,Tue May 26 03:03:15 +0000 2020,Tweet
Mona Gunn is a Gold Star Mother. Her son served in the US Navy and paid the ultimate price - today we honor him and Mona joined us to share some of his story. https://t.co/Dr6vJ0egUh https://t.co/lDcMzEKFzb,Sean Spicer,Tue May 26 02:58:32 +0000 2020,Tweet
".@SenTomCotton reflects on the duty of the soldiers participating in ceremonies like Dignified Transfer of Remains, Tomb of the Unknown Soldier,  Funeral Honors today on Memorial Day as we reflect on those who we have lost. https://t.co/y5U492EpVs https://t.co/I8HqkJnjdK",Sean Spicer,Tue May 26 02:43:35 +0000 2020,Tweet
"RT @seanspicer : Tune into #SpicerandCo tonight, we will be discussing the meaning Memorial Day w @SenTomCotton and more, as well as the lack of media coverage of @JoeBiden’s comment that “you ain’t black” if you’re not voting for him w @Bruce_LeVell - Tune in at 6p! https://t.co/X3I7V4e6Qt",Sean Spicer,Mon May 25 21:02:42 +0000 2020,Retweet
"RT @newsmax : COMING UP on Newsmax TV:

@SenTomCotton joins @seanspicer at 6:00 PM ET! Find where you can WATCH LIVE: https://t.co/VlT7z8drtO https://t.co/TIBivstCFC",Sean Spicer,Mon May 25 21:02:25 +0000 2020,Retweet
"Tune into #SpicerandCo tonight, we will be discussing the meaning Memorial Day w @SenTomCotton and more, as well as the lack of media coverage of @JoeBiden’s comment that “you ain’t black” if you’re not voting for him w @Bruce_LeVell - Tune in at 6p! https://t.co/X3I7V4e6Qt",Sean Spicer,Mon May 25 19:36:44 +0000 2020,Tweet
RT @seanspicer : On this #MemorialDay take a moment to remember what this holiday means- almost 1 million service men and women have paid the ultimate price for our freedoms. https://t.co/CAK7hDpGO9 https://t.co/vIFiA9OG6Z,Sean Spicer,Mon May 25 18:43:12 +0000 2020,Retweet
On this #MemorialDay take a moment to remember what this holiday means- almost 1 million service men and women have paid the ultimate price for our freedoms. https://t.co/CAK7hDpGO9 https://t.co/vIFiA9OG6Z,Sean Spicer,Mon May 25 17:32:23 +0000 2020,Tweet
"RT @ChiefPentSpox : On a solemn day for remembering those that have given their lives for our country fighting against tyranny and subjugation, the NYT has more than a million possible stories of the ultimate sacrifice by American patriots that they could tell. But they don’t. https://t.co/xMiaHuTxN1",Sean Spicer,Mon May 25 01:33:15 +0000 2020,Retweet
"RT @abbydphillip : Breaking: The RNC has filed suit against California to stop Gov. Gavin Newsom from mailing ballots to all registered voters ahead of the November general election. Lawsuit comes after Newsom announced the changes in response to the coronavirus pandemic.

https://t.co/3Im53W1XxJ",Sean Spicer,Mon May 25 01:31:21 +0000 2020,Retweet
"RT @Bencjacobs : Ilhan Omar tells @joshglancy “I do believe [Tara] Reade. Justice can be delayed, but should never be denied.” She adds that if it was up to her, Biden wouldn’t be the candidate.   https://t.co/xCax3m5QYK",Sean Spicer,Mon May 25 01:31:03 +0000 2020,Retweet
"Liberal media gets it wrong again about @LibertyU and @realDonaldTrump 
@WashTimes
https://t.co/ypUxb3VAbx",Sean Spicer,Mon May 25 01:26:43 +0000 2020,Tweet
RT @seanspicer : In case you needed another reason to be disgusted with @nytimes - this is their paper’s piece the day before we celebrate the sacrifice of almost 1 million service members- NY Times on #MemorialDay Weekend: US Military celebrates white supremacism https://t.co/VTq0BPbN4Z #FoxNews,Sean Spicer,Mon May 25 01:24:52 +0000 2020,Retweet
In case you needed another reason to be disgusted with @nytimes - this is their paper’s piece the day before we celebrate the sacrifice of almost 1 million service members- NY Times on #MemorialDay Weekend: US Military celebrates white supremacism https://t.co/VTq0BPbN4Z #FoxNews,Sean Spicer,Sun May 24 23:00:06 +0000 2020,Tweet
Great interview by @SharylAttkisson this morning on @FullMeasureNews https://t.co/z9GiTsK6FG,Sean Spicer,Sun May 24 15:50:37 +0000 2020,Tweet
"take a moment and read this - from a man who understands the real meaning of service and sacrifice Congressman @BrianMastFL #MemorialDay and my fallen friends show us how to thrive after coronavirus

https://t.co/mUytbnf7JV",Sean Spicer,Sun May 24 01:29:01 +0000 2020,Tweet
RT @KennedyNation : I was never just a VJ. https://t.co/6Pnh3TODmR,Sean Spicer,Sat May 23 13:14:15 +0000 2020,Retweet
"RT @SteveKrak : Fascinating to watch how the left-leaning cable networks have covered Biden’s “you ain’t black” comment.

MSNBC has discussed it nearly every hour, including a lengthy tough interview between @ChuckTodd, @KatyTurNBC and Symone Sanders (clip below).

CNN hasn’t mentioned it once. https://t.co/InRhcMkTUD",Sean Spicer,Sat May 23 11:22:33 +0000 2020,Retweet
".@CNN downplays @JoeBiden ‘s 'you ain't black' comments, avoids on-air coverage throughout the day

https://t.co/SdoBTB3Yic",Sean Spicer,Sat May 23 02:15:55 +0000 2020,Tweet
"RT @seanspicer : .@DiamondandSilk sound off on @JoeBiden for saying ""you ain't black"" if you don't know if you're voting for him or @POTUS @realDonaldTrump -- 

Don't miss the full interview with them: https://t.co/zoYn8J7LlQ https://t.co/HlFuqKciLv",Sean Spicer,Sat May 23 02:12:30 +0000 2020,Retweet
".@DiamondandSilk sound off on @JoeBiden for saying ""you ain't black"" if you don't know if you're voting for him or @POTUS @realDonaldTrump -- 

Don't miss the full interview with them: https://t.co/zoYn8J7LlQ https://t.co/HlFuqKciLv",Sean Spicer,Fri May 22 23:08:23 +0000 2020,Tweet
"Have you seen the video of the man being attacked in a Michigan nursing home? 

@EmeraldRobinson reacts 

Watch our full segment w Emerald here: https://t.co/3f7UMDrLdX https://t.co/TKn8bGhQ5L",Sean Spicer,Fri May 22 22:48:28 +0000 2020,Tweet
"Florida is reopening - @LtGovNunez joined us to discuss how that's going 

WATCH: https://t.co/y4pupUNie9 https://t.co/o526VUrGmz",Sean Spicer,Fri May 22 22:48:00 +0000 2020,Tweet
"""We need to make sure that never happens again""

@MattWhitaker46 on the unmasking of #GenFlynn

WATCH: https://t.co/cl7fL8utkH https://t.co/tcu3grsMmh",Sean Spicer,Fri May 22 22:32:40 +0000 2020,Tweet
"TONIGHT on #Spicerandco: @LtGovNunez of FL joins us to discuss reopening, @MattWhitaker46 reacts to the latest in unmasking, @EmeraldRobinson reacts to the reopening of churches by @POTUS @realDonaldTrump, and @DiamondandSilk! Don't miss it. Tune in to @newsmax @ 6p",Sean Spicer,Fri May 22 21:33:38 +0000 2020,Tweet
"RT @newsmax : COMING UP: After Biden's ""you ain't black"" comments, political activist duo @DiamondandSilk react to 'Jim Crow Joe' and more - 6:45PM ET with @seanspicer.

ONLY on Newsmax TV. WATCH LIVE: https://t.co/VlT7z8v2lm https://t.co/oqOcwfb98E",Sean Spicer,Fri May 22 21:26:15 +0000 2020,Retweet
"RT @seanspicer : ""So what happened is disgusting, it pisses me off, and we better get to the bottom of it."" 

@DonaldJTrumpJr reacts to the latest in the case against #GennFlynn. 

Dont miss the full intv w him -- https://t.co/sNYUEB5Ntz https://t.co/Op7a6Y99oF",Sean Spicer,Fri May 22 18:02:44 +0000 2020,Retweet
"""So what happened is disgusting, it pisses me off, and we better get to the bottom of it."" 

@DonaldJTrumpJr reacts to the latest in the case against #GennFlynn. 

Dont miss the full intv w him -- https://t.co/sNYUEB5Ntz https://t.co/Op7a6Y99oF",Sean Spicer,Fri May 22 14:30:00 +0000 2020,Tweet
"RT @AmericaRising : .@JoeBiden: ""If you have a problem figuring out whether you're for me or Trump, then you ain't black."" 

@cthagod: ""It don't have nothing to do with Trump, it has to do with the fact -- I want something for my community."" 

@breakfastclubam https://t.co/endvWnOIV2",Sean Spicer,Fri May 22 13:05:05 +0000 2020,Retweet
"since @abc journalist @billritter7 couldn't confirm if @POTUS @realDonaldTrump wore a mask at Ford today let me help out with this statement from Bill Ford ""He wore a mask during a private viewing of three Ford GTs from over the years.""  This whole journalism thing is tough https://t.co/kTBmieC76I",Sean Spicer,Fri May 22 02:39:17 +0000 2020,Tweet
RT @RealSaavedra : Detroit Police Make Arrest After Horrifying Video Emerges Of Elderly Man Beaten At Nursing Home. Governor Gretchen Whitmer Silent. https://t.co/M9Gn4pQ6IA,Sean Spicer,Fri May 22 02:23:07 +0000 2020,Retweet
media host @billritter7 took this photo down because he said @abc could not confirm it -- was that the case or did it ruin the narrative  of @potus @realdonaldtrump they wanted to further https://t.co/WXDtkkTwtv,Sean Spicer,Fri May 22 02:22:31 +0000 2020,Tweet
"This makes zero sense in terms of the general election - more Dem contested primaries = more absentee requests via @dcexaminer 
https://t.co/tnnQovl5ZL",Sean Spicer,Fri May 22 02:16:35 +0000 2020,Tweet
"RT @seanspicer : ""The reality is, we are business people so we figured out how to adapt"" 

@DonaldJTrumpJr on @TeamTrump's quick transition to an effective online campaign 

DONT MISS: https://t.co/sNYUEB5Ntz https://t.co/ztQGqDYIGS",Sean Spicer,Fri May 22 01:33:25 +0000 2020,Retweet
"After posting a picture of @realdonaldtrump wearing a mask, you deleted it because @abc couldn't confirm it 1) did you confirm the picture below before you posted? 2) did anyone ask to confirm the one of him before you deleted it? 3) Aren't reporters supposed to ask and confirm? https://t.co/VSi756C3tR",Sean Spicer,Fri May 22 01:07:38 +0000 2020,Tweet
".@MikeGarcia2020 joins us to talk about the seat he just flipped for the Republicans from the Dems... in #California ---

Watch what he has to say about his win and his upcoming race in November: https://t.co/z40w8PPJCh https://t.co/idag3p1xW0",Sean Spicer,Fri May 22 01:02:08 +0000 2020,Tweet
"""Republicans better wake the hell up &amp; do the same thing... these guys have gotten more concerned w protecting these corrupted institutions, they're not protecting our Constitution""
@DonaldJTrumpJr on @RichardGrenell exposing corruption from #obama WATCH: https://t.co/sNYUEB5Ntz https://t.co/5S75ERxOUu",Sean Spicer,Fri May 22 00:51:38 +0000 2020,Tweet
"""The reality is, we are business people so we figured out how to adapt"" 

@DonaldJTrumpJr on @TeamTrump's quick transition to an effective online campaign 

DONT MISS: https://t.co/sNYUEB5Ntz https://t.co/ztQGqDYIGS",Sean Spicer,Fri May 22 00:35:47 +0000 2020,Tweet
"""@HowardStern become @HillaryClinton""

@DonaldJTrumpJr weighs in on Howard Stern's comments about Trump supporters 

WATCH: https://t.co/sNYUEB5Ntz https://t.co/BSgYJDSZZD",Sean Spicer,Fri May 22 00:31:28 +0000 2020,Tweet
This is just disturbing to watch https://t.co/tLBtZcVB8y,Sean Spicer,Fri May 22 00:14:36 +0000 2020,Tweet
"RT @newsmax : ""It's pretty pathetic, and again, it's very anti-Howard... Howard became Hillary.""

WATCH: @DonaldJTrumpJr sounds off on Howard Stern: ""He's probably trying to pick a fight to remain relevant, because the reality is, he's not anymore."" @seanspicer https://t.co/VlT7z8v2lm https://t.co/7omqETQfLX",Sean Spicer,Thu May 21 23:01:16 +0000 2020,Retweet
".@DonaldJTrumpJr explains the overnight transition @TeamTrump made to an online campaign, and how he and @kimguilfoyle are hitting the campaign trail during quarantine-- 

WATCH: https://t.co/sNYUEB5Ntz https://t.co/V3zVKRM4Xu",Sean Spicer,Thu May 21 22:48:42 +0000 2020,Tweet
"Tonight on #SpicerandCo, @DonaldJTrumpJr responds to the latest attacks from @HowardStern and he tells us why its especially disappointing -- 

WATCH: https://t.co/sNYUEB5Ntz https://t.co/zhBw81Jfog",Sean Spicer,Thu May 21 22:38:59 +0000 2020,Tweet
Congratulations to the @USNavy new @SECNAV - Senate Confirms Kenneth Braithwaite to Serve as Next Navy Secretary https://t.co/WGcV45d3ld,Sean Spicer,Thu May 21 22:36:55 +0000 2020,Tweet
"Coming up at 6p @DonaldJTrumpJr kicks off #spicerandco @newsmax talking  abt his back &amp; forth w @HowardStern, raising $$ virtually for @POTUS @realDonaldTrump &amp; @GOP, the potential unmasking of him &amp; siblings, &amp; quaranting w @kimguilfoyle Find your channel https://t.co/cSSetbrhJ8",Sean Spicer,Thu May 21 21:10:20 +0000 2020,Tweet
"RT @newsmax : COMING UP: @DonaldJTrumpJr comments on the latest from the campaign trail, his thoughts on Howard Stern, officials being 'unmasked' and more with @seanspicer!

6:00 PM ET. WATCH LIVE on Newsmax TV: https://t.co/VlT7z8drtO https://t.co/5XicwzXGrj",Sean Spicer,Thu May 21 20:59:46 +0000 2020,Retweet
"RT @seanspicer : Coronavirus has put healthcare at the forefront of our minds, while the left might lead you to believe that we would have been better off with universal coverage during this pandemic - its not true. 

My thoughts in my latest op-ed with @washtimes: https://t.co/qqc2G40ssz",Sean Spicer,Thu May 21 18:56:09 +0000 2020,Retweet
"RT @newsmax : PROGRAM ALERT 🚨:

• @TedNugent joins The Chris Salcedo Show at 5:15PM ET
• @seanspicer welcomes @DonaldJTrumpJr at 6:00
• @THEHermanCain and @STEPHMHAMILL talk pandemic politics and more with @gregkellyusa at 7:00!

ONLY ON Newsmax TV. WATCH LIVE: https://t.co/VlT7z8drtO https://t.co/HNj40TbAi6",Sean Spicer,Thu May 21 18:06:18 +0000 2020,Retweet
RT @michaeljknowles : Looking forward to joining @SeanSpicer and @LyndsayMKeith today on @Newsmax!,Sean Spicer,Thu May 21 18:06:14 +0000 2020,Retweet
"RT @newsmax : “The Biden Burisma issue is heating up. In fact, a senate committee issuing the first subpoenas regarding the Biden Burisma probe,” @EmeraldRobinson reports.

""The Democrats are objecting. Maybe they're protesting too much,"" Senator Ron Johnson told reporters. https://t.co/t1w86T3rfs",Sean Spicer,Thu May 21 16:46:32 +0000 2020,Retweet
The Senate has confirmed @RepRatcliffe as the next Director of National Intelligence - thank you to @RichardGrenell for leading the @ODNIgov during the interim period,Sean Spicer,Thu May 21 16:46:24 +0000 2020,Tweet
"We wont be able to get the economy going again if there is no incentive in the long term to go back to work - via @abc Employers struggle to compete with $600 coronavirus unemployment payments

https://t.co/6EJpQbX5kW",Sean Spicer,Thu May 21 15:50:18 +0000 2020,Tweet
"Double standard?   -  new piece from @LaraLeaTrump  These 5 top Dem women slammed #Kavanaugh but embrace @JoeBiden  Why?

https://t.co/M9IO1J0cH6",Sean Spicer,Thu May 21 15:26:42 +0000 2020,Tweet
"As if we didn’t already know,  Andrew Weissmann’s politics are officially unmasked https://t.co/qW3CfTN8Ar",Sean Spicer,Thu May 21 15:09:44 +0000 2020,Tweet
"We must break free of #China - good on @tedcruz -- @SenTedCruz  legislation targets Chinese cover-ups, Hollywood censorship, and CCP propaganda
via @dcexaminer 
https://t.co/nIkn86jl7G",Sean Spicer,Thu May 21 15:06:59 +0000 2020,Tweet
"Coronavirus has put healthcare at the forefront of our minds, while the left might lead you to believe that we would have been better off with universal coverage during this pandemic - its not true. 

My thoughts in my latest op-ed with @washtimes: https://t.co/qqc2G40ssz",Sean Spicer,Thu May 21 14:47:39 +0000 2020,Tweet
Tonight at 6pm @DonaldJTrumpJr joins #spicerandco on @newsmax,Sean Spicer,Thu May 21 11:32:50 +0000 2020,Tweet
"if you have ever what someone means when they say ""that was a puff piece"" read this by @llerer in the @nytimes ---  @PeteButtigieg Just Wants to Be Useful

https://t.co/kwiMMWrwXV",Sean Spicer,Thu May 21 03:21:15 +0000 2020,Tweet
"well there goes all the fun in Wuhan, I guess its back to Vegas - via @ABC  Wuhan bans eating wild animals as coronavirus drives a crackdown in China

https://t.co/uvuQH9RLXI",Sean Spicer,Thu May 21 02:51:45 +0000 2020,Tweet
"Give Florida and @GovRonDeSantis credit where it's due

via @KayleeDMcGhee in @dcexaminer  
https://t.co/TMQRLFemoh",Sean Spicer,Thu May 21 02:45:37 +0000 2020,Tweet
"My latest oped in @WashTimes  Dems use COVID-19 pandemic to push health care takeover agenda

https://t.co/qqc2G40ssz",Sean Spicer,Thu May 21 02:33:42 +0000 2020,Tweet
RT @bdomenech : DeSantis has every right to be offended. Florida was nationally mocked and decried as a zone of death while Cuomo was hailed as the press conference king. The death count tells the truth about who actually failed his people.,Sean Spicer,Thu May 21 02:32:18 +0000 2020,Retweet
